"ligand" "ligand_cell" "receptor" "associated_genes" "receptor_cell" "pathway" "score"
"160" "BC096441" "FAP_WT" "Fas" "Nfkbia,Ccl2,Il6,Ppp2r1b,Calr,Serpine1" "FAP_WT" "mmu05142" "0.634493725476731"
"161" "BC096441" "FAP_WT" "Fas" "Myd88,Il6,Fas,Icam1,Gnaq" "FAP_WT" "mmu05143" "0.690352031864777"
"162" "BC096441" "FAP_WT" "Fas" "Pik3r2,Akt2,Casp9,Creb3l1" "FAP_WT" "mmu05161" "0.677306129975395"
"163" "BC096441" "FAP_WT" "Fas" "Ifih1,Myd88,Irak1,Nfkbia,Nfkb1,Tnfaip3,Il6,Ifngr2,Cdk2,Eif2ak2" "FAP_WT" "mmu05162" "0.740060473028698"
"164" "BC096441" "FAP_WT" "Fas" "Pik3r2,Akt2,Casp9" "FAP_WT" "mmu05164" "0.711614388681716"
"165" "BC096441" "FAP_WT" "Fas" "Nfkb1,Mavs,Crebbp,Ep300,Per1" "FAP_WT" "mmu05168" "0.627213613189268"
"166" "BC096441" "EC_WT" "Fas" "Tlr2,C3,Ifngr2" "EC_WT" "mmu05168" "0.671860781632179"
"167" "BC096441" "FAP_WT" "Fas" "Axin1,Arhgef11,Cxcl12,Gnb1,Col4a1,Col4a2,Nfkb1,Traf4,Pdgfa,Pdgfrb,Map2k1,Ralb,E2f3,Cdk2,Ctbp2" "EC_WT" "mmu05200" "0.6347606778225"
"168" "BC096441" "FAP_WT" "Fas" "Myc,Gna13,Itgav,Nfkbia,Ptgs2,Birc3,Traf3,Cbl,Cblb,Jak1,Stat3,Nras,Ccdc6,Hif1a" "FAP_WT" "mmu05200" "0.754152981039439"
"169" "BC096441" "FAP_WT" "Fas" "Rhoa,Gnb5,Gng5,Gng10,Pik3r2,Akt2,Stat5b,Vegfb,Flt3l,Dapk2,Dapk3,Max,Tgfb1,Vhl,Rbx1,Egln1" "FAP_WT" "mmu05200" "0.647394239268665"
"170" "BC096441" "EC_WT" "Fas" "Cxcr4,Adcy3,Pik3cd,Stat5a,Runx1,Cebpa,Csf2ra,Bid" "EC_WT" "mmu05200" "0.628407801064116"
"171" "BC096441" "EC_WT" "Fas" "Pgf,Stk4,Bmp2" "EC_WT" "mmu05200" "0.750158125421608"
"172" "BC096441" "FAP_WT" "Fas" "Cd44,Nras,Tlr2,Mdm2,Plau,Itgav,Sdc4,Hbegf" "FAP_WT" "mmu05205" "0.639873945605181"
"173" "BC096441" "FAP_WT" "Fas" "Cttn,Raf1,Map2k1,Mapk1,Rac1,Iqgap1,Actg1,Flna,Stat3,Igf1r,Myc,Hif1a,Cbl,Cblb,Thbs1,Msn,Ptpn11" "FAP_WT" "mmu05205" "0.685961910561536"
"174" "BC096441" "FAP_WT" "Fas" "Mapk3,Actb,Arhgef1,Akt1,Trp53,Plaur,Itga5,Pxn,Hspg2" "EC_WT" "mmu05205" "0.620128130740568"
"175" "BC096441" "EC_WT" "Tnfrsf11b" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.669736831521355"
"176" "BC096441" "FAP_WT" "Tnfrsf11b" "Il6,Kitl,Il13ra1,Il15ra,Tnfrsf12a,Fas,Tgfbr1,Acvr2a,Bmpr2" "FAP_WT" "mmu04060" "0.647229088465433"
"177" "BC096441" "FAP_WT" "Tnfrsf11b" "Pdgfa,Tnfsf9,Ifngr2" "EC_WT" "mmu04060" "0.623793219761517"
"178" "BC096441" "EC_WT" "Tnfrsf11b" "Tnfsf13,Cxcr4,Tnfrsf14" "EC_WT" "mmu04060" "0.678408145424642"
"179" "BC096441" "FAP_WT" "Tnfrsf11b" "Mapk3,Akt1,Tnfrsf1a,Map3k14,Relb,Nfkb2,Rela,Tyk2" "EC_WT" "mmu04380" "0.608240773644423"
"180" "BC096441" "EC_WT" "Tnfrsf11b" "Pik3cd,Il1b,Tnf,Fosb,Fcgr3,Sirpa,Tyrobp,Syk" "EC_WT" "mmu04380" "0.682676066359982"
"181" "BC096441" "FAP_WT" "Tnfrsf11b" "Pik3r2,Akt2,Tgfb1,Tab1,Ifnar2" "FAP_WT" "mmu04380" "0.688487825710133"
"182" "BC096441" "EC_WT" "Tnfrsf12a" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.669736831521355"
"183" "BC096441" "FAP_WT" "Tnfrsf12a" "Il6,Kitl,Il13ra1,Il15ra,Tnfrsf12a,Fas,Tgfbr1,Acvr2a,Bmpr2" "FAP_WT" "mmu04060" "0.647229088465433"
"184" "BC096441" "FAP_WT" "Tnfrsf12a" "Pdgfa,Tnfsf9,Ifngr2" "EC_WT" "mmu04060" "0.623793219761517"
"185" "BC096441" "EC_WT" "Tnfrsf12a" "Tnfsf13,Cxcr4,Tnfrsf14" "EC_WT" "mmu04060" "0.678408145424642"
"186" "BC096441" "EC_WT" "Tnfrsf13b" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.669736831521355"
"187" "BC096441" "FAP_WT" "Tnfrsf13b" "Il6,Kitl,Il13ra1,Il15ra,Tnfrsf12a,Fas,Tgfbr1,Acvr2a,Bmpr2" "FAP_WT" "mmu04060" "0.647229088465433"
"188" "BC096441" "FAP_WT" "Tnfrsf13b" "Pdgfa,Tnfsf9,Ifngr2" "EC_WT" "mmu04060" "0.623793219761517"
"189" "BC096441" "EC_WT" "Tnfrsf13b" "Tnfsf13,Cxcr4,Tnfrsf14" "EC_WT" "mmu04060" "0.678408145424642"
"190" "BC096441" "FAP_WT" "Tnfrsf13b" "Cxcl12,Ltbr,Map3k14" "EC_WT" "mmu04672" "0.614127161777776"
"191" "BC096441" "EC_WT" "Tnfrsf14" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.669736831521355"
"192" "BC096441" "FAP_WT" "Tnfrsf14" "Il6,Kitl,Il13ra1,Il15ra,Tnfrsf12a,Fas,Tgfbr1,Acvr2a,Bmpr2" "FAP_WT" "mmu04060" "0.647229088465433"
"193" "BC096441" "FAP_WT" "Tnfrsf14" "Pdgfa,Tnfsf9,Ifngr2" "EC_WT" "mmu04060" "0.623793219761517"
"194" "BC096441" "EC_WT" "Tnfrsf14" "Tnfsf13,Cxcr4,Tnfrsf14" "EC_WT" "mmu04060" "0.678408145424642"
"195" "BC096441" "FAP_WT" "Tnfrsf14" "Nfkb1,Mavs,Crebbp,Ep300,Per1" "FAP_WT" "mmu05168" "0.627213613189268"
"196" "BC096441" "EC_WT" "Tnfrsf14" "Tlr2,C3,Ifngr2" "EC_WT" "mmu05168" "0.671860781632179"
"197" "BC096441" "EC_WT" "Tnfrsf17" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.669736831521355"
"198" "BC096441" "FAP_WT" "Tnfrsf17" "Il6,Kitl,Il13ra1,Il15ra,Tnfrsf12a,Fas,Tgfbr1,Acvr2a,Bmpr2" "FAP_WT" "mmu04060" "0.647229088465433"
"199" "BC096441" "FAP_WT" "Tnfrsf17" "Pdgfa,Tnfsf9,Ifngr2" "EC_WT" "mmu04060" "0.623793219761517"
"200" "BC096441" "EC_WT" "Tnfrsf17" "Tnfsf13,Cxcr4,Tnfrsf14" "EC_WT" "mmu04060" "0.678408145424642"
"201" "BC096441" "FAP_WT" "Tnfrsf17" "Cxcl12,Ltbr,Map3k14" "EC_WT" "mmu04672" "0.614127161777776"
"202" "BC096441" "FAP_WT" "Tnfrsf1a" "Map2k1,Mknk2,Elk1,Gadd45b,Gadd45g,Map4k2,Nr4a1,Nfkb1" "EC_WT" "mmu04010" "0.688939342917873"
"203" "BC096441" "FAP_WT" "Tnfrsf1a" "Map2k1,Mknk2,Elk1,Gadd45b,Gadd45g,Map4k2,Nr4a1,Nfkb1" "FAP_WT" "mmu04010" "0.602715176689636"
"204" "BC096441" "EC_WT" "Tnfrsf1a" "Tnf,Il1b,Il1r2,Cd14,Taok3,Arrb2,Mapkapk3,Dusp10" "EC_WT" "mmu04010" "0.65534464802099"
"205" "BC096441" "EC_WT" "Tnfrsf1a" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.669736831521355"
"206" "BC096441" "FAP_WT" "Tnfrsf1a" "Il6,Kitl,Il13ra1,Il15ra,Tnfrsf12a,Fas,Tgfbr1,Acvr2a,Bmpr2" "FAP_WT" "mmu04060" "0.647229088465433"
"207" "BC096441" "FAP_WT" "Tnfrsf1a" "Pdgfa,Tnfsf9,Ifngr2" "EC_WT" "mmu04060" "0.623793219761517"
"208" "BC096441" "EC_WT" "Tnfrsf1a" "Tnfsf13,Cxcr4,Tnfrsf14" "EC_WT" "mmu04060" "0.678408145424642"
"209" "BC096441" "EC_WT" "Tnfrsf1a" "Syk,Il1b,Tnf,Cd14,Ticam1,Ccl4,Parp1,Cxcl2" "EC_WT" "mmu04064" "0.650089345375799"
"210" "BC096441" "EC_WT" "Tnfrsf1a" "Lyn,Ddx58,Trim25,Csnk2a2,Csnk2b" "FAP_WT" "mmu04064" "0.645354188441358"
"211" "BC096441" "FAP_WT" "Tnfrsf1a" "Bcl10,Malt1,Myd88,Irak1,Traf6,Ripk1,Birc2,Birc3,Tlr4,Map3k7,Tab2,Tab3,Chuk,Nfkbia,Nfkb1,Cflar,Xiap,Tnfaip3,Ptgs2,Vcam1,Plau,Csnk2a1,Icam1,Gadd45b" "FAP_WT" "mmu04064" "0.611919471196281"
"212" "BC096441" "FAP_WT" "Tnfrsf1a" "Degs2,Akt2,Pik3r2" "FAP_WT" "mmu04071" "0.748465019518053"
"213" "BC096441" "EC_WT" "Tnfrsf1a" "Tnf,Ctsd,Bid,Fcer1g,Pik3cd,Sgpl1,S1pr2" "EC_WT" "mmu04071" "0.686439147060989"
"214" "BC096441" "FAP_WT" "Tnfrsf1a" "Atp6v1c1,Atp6v1d,Atp6v1e1,Lamtor3,Lamtor5,Nprl2,Rhoa" "EC_WT" "mmu04150" "0.687685748301312"
"215" "BC096441" "FAP_WT" "Tnfrsf1a" "Telo2,Sec13,Map2k1" "EC_WT" "mmu04150" "0.608960174644545"
"216" "BC096441" "FAP_WT" "Tnfrsf1a" "Telo2,Sec13,Map2k1" "FAP_WT" "mmu04150" "0.658921125258155"
"217" "BC096441" "EC_WT" "Tnfrsf1a" "Tnf,Ctsb,Ctsc,Ctsd,Ctsh,Ctss,Ctsz,Bcl2l11,Pmaip1,Pik3cd" "EC_WT" "mmu04210" "0.674592663244087"
"218" "BC096441" "FAP_WT" "Tnfrsf1a" "Actg1,Atf4,Nfkbia,Nfkb1,Nras,Raf1,Map2k1" "FAP_WT" "mmu04210" "0.760203773022108"
"219" "BC096441" "FAP_WT" "Tnfrsf1a" "Casp3,Apaf1,Birc3,Birc6" "FAP_WT" "mmu04215" "0.663754541121277"
"220" "BC096441" "FAP_WT" "Tnfrsf1a" "Mapk3,Akt1,Tnfrsf1a,Map3k14,Relb,Nfkb2,Rela,Tyk2" "EC_WT" "mmu04380" "0.608240773644423"
"221" "BC096441" "EC_WT" "Tnfrsf1a" "Pik3cd,Il1b,Tnf,Fosb,Fcgr3,Sirpa,Tyrobp,Syk" "EC_WT" "mmu04380" "0.682676066359982"
"222" "BC096441" "FAP_WT" "Tnfrsf1a" "Pik3r2,Akt2,Tgfb1,Tab1,Ifnar2" "FAP_WT" "mmu04380" "0.688487825710133"
"223" "BC096441" "FAP_WT" "Tnfrsf1a" "Birc3,Map2k3,Nfkbia,Ripk3,Ccl2,Cxcl1,Cxcl2,Cxcl10,Csf1,Il1b,Il6,Tnfaip3,Ptgs2,Traf3" "FAP_WT" "mmu04668" "0.634403075729001"
"224" "BC096441" "FAP_WT" "Tnfrsf1a" "Tab1,Pik3r2,Akt2" "FAP_WT" "mmu04668" "0.80478789677385"
"225" "BC096441" "FAP_WT" "Tnfrsf1a" "Rps6ka3,Ptpn11,Il6,Socs3,Nfkb1,Prkag1,Mlx" "FAP_WT" "mmu04931" "0.757300198933352"
"226" "BC096441" "FAP_WT" "Tnfrsf1a" "Pik3r2,Slc27a1,Nr1h3" "FAP_WT" "mmu04931" "0.69016598189008"
"227" "BC096441" "FAP_WT" "Tnfrsf1a" "Il6,Socs3,Nfkb1,Adipor1,Atf4,Ndufs1" "FAP_WT" "mmu04932" "0.765891878844873"
"228" "BC096441" "FAP_WT" "Tnfrsf1a" "Psenen,Psen2,Cox7a2l,Apoe,Calml4,Casp9,Cdk5" "FAP_WT" "mmu05010" "0.610456877382925"
"229" "BC096441" "EC_WT" "Tnfrsf1a" "Tlr2,Ifngr2,C3" "EC_WT" "mmu05142" "0.671860781632179"
"230" "BC096441" "FAP_WT" "Tnfrsf1a" "Nfkbia,Ccl2,Il6,Ppp2r1b,Calr,Serpine1" "FAP_WT" "mmu05142" "0.634493725476731"
"231" "BC096441" "FAP_WT" "Tnfrsf1a" "Irgm1,Myd88,Irak1,Map2k3,Nfkb1" "EC_WT" "mmu05145" "0.613572807821715"
"232" "BC096441" "FAP_WT" "Tnfrsf1a" "Irgm1,Myd88,Irak1,Map2k3,Nfkb1" "FAP_WT" "mmu05145" "0.710860171142992"
"233" "BC096441" "FAP_WT" "Tnfrsf1a" "Tab1,Casp9,Pik3r2,Akt2" "FAP_WT" "mmu05145" "0.725249758249725"
"234" "BC096441" "EC_WT" "Tnfrsf1a" "Tnf,H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,Cd74,Ctss,Fcer1g,Syk,Cd14,Il1b,Ctsd,Atp6v0a1,Tcirg1,Atp6v0d1,Fcgr3" "EC_WT" "mmu05152" "0.646104020524815"
"235" "BC096441" "EC_WT" "Tnfrsf1a" "Casp8,Rfx5,Mapk14" "FAP_WT" "mmu05152" "0.668946422562272"
"236" "BC096441" "FAP_WT" "Tnfrsf1a" "Cycs,Bcl10,Hspa9,Hspd1,Il6,Atp6v1h" "FAP_WT" "mmu05152" "0.702977761056827"
"237" "BC096441" "EC_WT" "Tnfrsf1a" "Tlr2,C3,Atp6ap1,Lamp1,Ppp3cc" "EC_WT" "mmu05152" "0.648349876180631"
"238" "BC096441" "FAP_WT" "Tnfrsf1a" "Pik3r2,Akt2,Nr1h3" "FAP_WT" "mmu05160" "0.730257399688866"
"239" "BC096441" "FAP_WT" "Tnfrsf1a" "Pik3r2,Akt2,Casp9" "FAP_WT" "mmu05164" "0.711614388681716"
"240" "BC096441" "FAP_WT" "Tnfrsf1a" "H2-T23,Dvl3,Adcy4,Crtc1,Crtc2,Crtc3" "EC_WT" "mmu05166" "0.62418458941846"
"241" "BC096441" "FAP_WT" "Tnfrsf1a" "Nras,Anapc4,Cdc16,E2f3,Nfkbia,Il6,Atf4" "FAP_WT" "mmu05166" "0.679635271737281"
"242" "BC096441" "FAP_WT" "Tnfrsf1a" "Nfkb1,Mavs,Crebbp,Ep300,Per1" "FAP_WT" "mmu05168" "0.627213613189268"
"243" "BC096441" "EC_WT" "Tnfrsf1a" "Tlr2,C3,Ifngr2" "EC_WT" "mmu05168" "0.671860781632179"
"244" "BC096441" "EC_WT" "Tnfrsf25" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.669736831521355"
"245" "BC096441" "FAP_WT" "Tnfrsf25" "Il6,Kitl,Il13ra1,Il15ra,Tnfrsf12a,Fas,Tgfbr1,Acvr2a,Bmpr2" "FAP_WT" "mmu04060" "0.647229088465433"
"246" "BC096441" "FAP_WT" "Tnfrsf25" "Pdgfa,Tnfsf9,Ifngr2" "EC_WT" "mmu04060" "0.623793219761517"
"247" "BC096441" "EC_WT" "Tnfrsf25" "Tnfsf13,Cxcr4,Tnfrsf14" "EC_WT" "mmu04060" "0.678408145424642"
"248" "Igf1" "FAP_WT" "Igf1r" "Prkaca,Calm3,Rasa3,Pak4,Pik3cd,Akt1,Bad,Map2k2,Pla2g6" "FAP_WT" "mmu04014" "0.622506573184242"
"249" "Igf1" "FAP_WT" "Igf1r" "Calm3,Pfn1,Pard6a,Map2k2,Akt1" "FAP_WT" "mmu04015" "0.692797566066369"
"250" "Igf1" "FAP_WT" "Igf1r" "Adcy3,Apbb1ip,Pik3cd" "EC_WT" "mmu04015" "0.703669383803393"
"251" "Igf1" "FAP_WT" "Igf1r" "Plcb3,Csf1,Sipa1l3,Actb" "FAP_WT" "mmu04015" "0.742595960057594"
"252" "Igf1" "FAP_WT" "Igf1r" "Ifngr1,Insr,Pik3r1,Akt3,Ep300,Plcg1,Camk2g,Cdkn1b" "FAP_WT" "mmu04066" "0.633816756661383"
"253" "Igf1" "FAP_WT" "Igf1r" "Rela,Map2k2,Akt1,Eif4ebp1,Tceb2,Egln2,Gapdh,Eno1,Aldoa,Pfkl" "FAP_WT" "mmu04066" "0.656758757399058"
"254" "Igf1" "FAP_WT" "Igf1r" "Igf1,Mknk1,Arnt,Camk2d,Hmox1" "FAP_WT" "mmu04066" "0.707609061741421"
"255" "Igf1" "FAP_WT" "Igf1r" "Timp1,Tfrc,Ldha,Pgk1" "FAP_WT" "mmu04066" "0.738304797390418"
"256" "Igf1" "FAP_WT" "Igf1r" "Prkag1,Skp2,Cdk2,Prmt1,Ccnb1,Ccnb2,Ccnd1,Plk1,Plk4" "FAP_WT" "mmu04068" "0.710527178501184"
"257" "Igf1" "FAP_WT" "Igf1r" "Adcy3,Aurka,Pkmyt1,Cdk1,Cdk2,Ppp1ca,Plk1,Fbxo5,Anapc7,Cdc20,Mad2l1,Mad2l2,Ccne1,Ppp2r1a,Ppp2r1b,Ccnb2,Ccnb1" "FAP_WT" "mmu04114" "0.72105000180602"
"258" "Igf1" "FAP_WT" "Igf1r" "Tgfb3,Eps15,Adrb2,Hspa1l,Hspa1a,Hspa2,Hspa1b,Vps26a,Chmp1b,Rab5b,Rab22a,Cyth1" "FAP_WT" "mmu04144" "0.648269887991765"
"259" "Igf1" "FAP_WT" "Igf1r" "Snx5,Rab31,Arap1" "FAP_WT" "mmu04144" "0.620173671647539"
"260" "Igf1" "FAP_WT" "Igf1r" "Slc7a5,Slc3a2,Lamtor1,Rptor,Akt1s1,Mlst8,Eif4ebp1,Sesn2,Strada,Stk11,Dvl2,Tnf,Map2k2,Pik3cd,Akt1" "FAP_WT" "mmu04150" "0.643821935152882"
"261" "Igf1" "EC_WT" "Igf1r" "Telo2,Sec13,Map2k1" "EC_WT" "mmu04150" "0.623309762829083"
"262" "Igf1" "EC_WT" "Igf1r" "Ulk1,Ulk3,Stradb,Fzd7,Ikbkb,Igf1,Pik3r2,Lpin1" "EC_WT" "mmu04150" "0.631277657315125"
"263" "Igf1" "FAP_WT" "Igf1r" "Igf1,Comp,Lpar6,Tsc1,Cdkn1b,Foxo3,Creb3l2" "FAP_WT" "mmu04151" "0.719947958590036"
"264" "Igf1" "EC_WT" "Igf1r" "Pdgfa,Pdgfrb,Itga7" "EC_WT" "mmu04151" "0.739214848997772"
"265" "Igf1" "FAP_WT" "Igf1r" "Vegfa,Pgf,Nras,Tlr2,Syk,Itgav" "EC_WT" "mmu04151" "0.676781509384244"
"266" "Igf1" "FAP_WT" "Igf1r" "Stk11,Strada,Camkk2,Pfkl,G6pc3,Lipe,Srebf1,Fasn,Irs2,Akt1,Rptor,Akt1s1,Eif4ebp1" "FAP_WT" "mmu04152" "0.686963481380701"
"267" "Igf1" "FAP_WT" "Igf1r" "Prkag1,Ccnd1,Ccna2,Hmgcr,Ppp2r1a,Ppp2r1b,Tbc1d1" "FAP_WT" "mmu04152" "0.717575315508042"
"268" "Igf1" "FAP_WT" "Igf1r" "Irs2,Akt1,Prkaca,Atf6b,Ehmt2,Rptor,Akt1s1,Eif4ebp1,Camkk2,Bax,Trp53,Stk11,Sesn2" "FAP_WT" "mmu04211" "0.633238317967914"
"269" "Igf1" "EC_WT" "Igf1r" "Igf1,Nras,Adcy7" "EC_WT" "mmu04213" "0.669890542979888"
"270" "Igf1" "FAP_WT" "Igf1r" "Igf1,Nras,Adcy7" "FAP_WT" "mmu04213" "0.647829313638813"
"271" "Igf1" "FAP_WT" "Igf1r" "Pik3cd,Akt1,Adcy3,Prkaca,Prkab1,Rptor,Akt1s1,Eif4ebp2,Clpb" "FAP_WT" "mmu04213" "0.623208996073487"
"272" "Igf1" "FAP_WT" "Igf1r" "Hspa1l,Hspa1a,Hspa2,Hspa1b" "FAP_WT" "mmu04213" "0.668214844799215"
"273" "Igf1" "EC_WT" "Igf1r" "Comp,Igf1,Jun" "EC_WT" "mmu04510" "0.602664126636762"
"274" "Igf1" "FAP_WT" "Igf1r" "Comp,Igf1,Jun" "FAP_WT" "mmu04510" "0.808058021453614"
"275" "Igf1" "FAP_WT" "Igf1r" "Spp1,Itgav,Itgb5" "EC_WT" "mmu04510" "0.604226868257662"
"276" "Igf1" "EC_WT" "Igf1r" "Vtn,Itga7,Pdgfa,Pdgfrb,Shc1" "EC_WT" "mmu04510" "0.636409353051312"
"277" "Igf1" "FAP_WT" "Igf1r" "Capn2,Rapgef1,Cav1,Ccnd1" "FAP_WT" "mmu04510" "0.651630160721659"
"278" "Igf1" "FAP_WT" "Igf1r" "Wasl,Mllt4,Csnk2a1,Fgfr1,Fyn,Tgfbr1,Tgfbr2,Nlk" "FAP_WT" "mmu04520" "0.664205587771966"
"279" "Igf1" "EC_WT" "Igf1r" "Csnk2a2,Csnk2b,Tcf7l2,Smad3" "EC_WT" "mmu04520" "0.607414590991874"
"280" "Igf1" "FAP_WT" "Igf1r" "Map2k2,Mapk3,Akt1,Tcf3" "FAP_WT" "mmu04550" "0.690029458937324"
"281" "Igf1" "FAP_WT" "Igf1r" "Adcy3,Prkaca,Scarb1" "FAP_WT" "mmu04913" "0.705649411787289"
"282" "Igf1" "FAP_WT" "Igf1r" "Pik3cd,Adcy3,Pkmyt1,Akt1,Mad1l1,Mad2l2,Fzr1,Anapc7" "FAP_WT" "mmu04914" "0.711858739631446"
"283" "Igf1" "EC_WT" "Igf1r" "Casp9,Tcf7l2,Adcy7,Gng2,Ikbkb,Igf1,Smad3,Arnt" "EC_WT" "mmu05200" "0.625107033716083"
"284" "Igf1" "FAP_WT" "Igf1r" "Birc5,Stat1,Cdk4,Tpm3,E2f1,Cks1b,Cks2,Skp2,Ccne1,Hdac1,Mlh1,Msh2,Msh6,Rad51,Casp8,Fh1" "FAP_WT" "mmu05200" "0.738189934556863"
"285" "Igf1" "FAP_WT" "Igf1r" "Cxcr4,Adcy3,Pik3cd,Stat5a,Runx1,Cebpa,Csf2ra,Bid" "EC_WT" "mmu05200" "0.676376919768808"
"286" "Igf1" "FAP_WT" "Igf1r" "Pgf,Stk4,Bmp2" "EC_WT" "mmu05200" "0.618961627917841"
"287" "Igf1" "FAP_WT" "Igf1r" "Hdac1,Pbx3,Supt3,Cdkn2c" "FAP_WT" "mmu05202" "0.672272627307719"
"288" "Igf1" "FAP_WT" "Igf1r" "Cebpa,Il1r2,Zbtb17,Cebpb" "EC_WT" "mmu05202" "0.658067993950082"
"289" "Igf1" "FAP_WT" "Igf1r" "Jup,Pbx1,Lmo2,Klf3,Cdkn1b,Ldb1,Elk4,Tgfbr2,Foxo1" "FAP_WT" "mmu05202" "0.660609743367052"
"290" "Igf1" "FAP_WT" "Igf1r" "Bcl6,H3f3b,Igf1,Id2,Nupr1,Dusp6" "FAP_WT" "mmu05202" "0.763478407323804"
"291" "Igf1" "FAP_WT" "Igf1r" "Rras2,Ccnd1,Cav1" "FAP_WT" "mmu05205" "0.831893153806007"
"292" "Igf1" "FAP_WT" "Igf1r" "Map2k2,Akt2,Ppp1ca,Nudt16l1" "FAP_WT" "mmu05205" "0.616788701317043"
"293" "Igf1" "FAP_WT" "Igf1r" "Calm3,Map2k2,Pik3cd,Akt1,Trp53,Cdk4,E2f1" "FAP_WT" "mmu05214" "0.701260349069747"
"294" "Igf1" "FAP_WT" "Igf1r" "Cdkn1b,Fgfr1,Pik3ca,Pik3r1,Pten,Pdpk1,Akt3,Gsk3b,Creb1,Creb3l2,Ctnnb1,Ep300,Sos1,Sos2,Kras,Araf,Braf" "FAP_WT" "mmu05215" "0.622214716696668"
"295" "Igf1" "FAP_WT" "Igf1r" "Ccne1,E2f1,Akt1,Akt2,Bad,Map2k2,Gstp1" "FAP_WT" "mmu05215" "0.718277871502435"
"296" "Igf1" "FAP_WT" "Igf1r" "Fgfr1,Kras,Araf,Braf,Pik3r1,Akt3,Pten" "FAP_WT" "mmu05218" "0.69312420085015"
"297" "Igf1" "FAP_WT" "Igf1r" "Map2k2,Cdk4,Pik3cd,Akt1,Bad,Trp53,E2f1" "FAP_WT" "mmu05218" "0.712492962597101"
"298" "Igf1" "FAP_WT" "Igf1r" "Ncoa1,Fgfr1,Heyl" "FAP_WT" "mmu05224" "0.648524757140619"
"299" "Igf1" "FAP_WT" "Igf1r" "Ncoa3,Jun,Igf1,Araf,Hes1,Hey1,Fzd7,Dvl1,Tcf7l2" "FAP_WT" "mmu05224" "0.674430250775545"
"300" "Igf1" "FAP_WT" "Igf1r" "Myc,Map2k2,Pik3cd,Akt1,Nfkb2,Trp53,Cdk4,E2f1" "FAP_WT" "mmu05224" "0.685139763120205"
"301" "Igf1" "FAP_WT" "Igfbp3" "Chek2,Cdk4,Ccne1,Cdk2,Ccnb1,Ccnb2,Cdk1,Gtse1,Casp8,Rrm2" "FAP_WT" "mmu04115" "0.64828495246547"
"302" "Igf1" "EC_WT" "Igfbp3" "Atr,Gorab,Mdm2,Fas,Pten,Ccng1" "FAP_WT" "mmu04115" "0.623907299498532"
"303" "Igf1" "FAP_WT" "Igfbp3" "Mdm4,Gadd45a,Ei24,Siah1a,Igfbp3,Igf1,Ddb2,Sesn1,Rchy1,Ccng2,Ppm1d" "FAP_WT" "mmu04115" "0.685648454007869"
"304" "Igf1" "FAP_WT" "Igfbp3" "Hdac1,Pbx3,Supt3,Cdkn2c" "FAP_WT" "mmu05202" "0.672272627307719"
"305" "Igf1" "FAP_WT" "Igfbp3" "Cebpa,Il1r2,Zbtb17,Cebpb" "EC_WT" "mmu05202" "0.658067993950082"
"306" "Igf1" "FAP_WT" "Igfbp3" "Jup,Pbx1,Lmo2,Klf3,Cdkn1b,Ldb1,Elk4,Tgfbr2,Foxo1" "FAP_WT" "mmu05202" "0.660609743367052"
"307" "Igf1" "FAP_WT" "Igfbp3" "Bcl6,H3f3b,Igf1,Id2,Nupr1,Dusp6" "FAP_WT" "mmu05202" "0.763478407323804"
"308" "Csf1" "EC_WT" "Csf1r" "Plcb3,Csf1,Sipa1l3,Actb" "EC_WT" "mmu04015" "0.629136444962819"
"309" "Csf1" "FAP_WT" "Csf1r" "Plcb3,Csf1,Sipa1l3,Actb" "FAP_WT" "mmu04015" "0.770361201320762"
"310" "Csf1" "FAP_WT" "Csf1r" "Cxcl1,Csf1,Il1rap" "FAP_WT" "mmu04060" "0.896728556128976"
"311" "Csf1" "FAP_WT" "Csf1r" "Ccl11,Vegfa,Bmp2,Il1r2" "EC_WT" "mmu04060" "0.748927243153219"
"312" "Csf1" "FAP_WT" "Csf1r" "Tgfb3,Lifr,Ifnar1,Ifngr1,Tgfbr2,Acvr1" "FAP_WT" "mmu04060" "0.600881247548681"
"313" "Csf1" "FAP_WT" "Csf1r" "Tgfb3,Eps15,Adrb2,Hspa1l,Hspa1a,Hspa2,Hspa1b,Vps26a,Chmp1b,Rab5b,Rab22a,Cyth1" "FAP_WT" "mmu04144" "0.640429660901012"
"314" "Csf1" "FAP_WT" "Csf1r" "Igf1,Comp,Lpar6,Tsc1,Cdkn1b,Foxo3,Creb3l2" "FAP_WT" "mmu04151" "0.648417722753479"
"315" "Csf1" "FAP_WT" "Csf1r" "Vegfa,Pgf,Nras,Tlr2,Syk,Itgav" "EC_WT" "mmu04151" "0.737405729245415"
