tracking_id	Muscle D0 NTX	Muscle 3D NTX (a)	Muscle 3D NTX (b)	Muscle 4D NTX	Muscle 5D NTX	Muscle 6D NTX	Muscle 10D NTX
1700057G04Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.285337
1700057H15Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700058G18Rik	0.001	0.239891	0.0782915	0.001	0.001	0.001	0.001
1700060C16Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700060C20Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700061F12Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700061G19Rik	0.001	0.185988	0.001	0.110655	0.145123	0.119512	0.0830398
1700061I17Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700063A18Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700063D05Rik	0.330092	0.777338	0.084664	0.586145	1.21152	0.475883	3.07658
1700063O14Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700064J06Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700064M15Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.262987
1700065D16Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700065I16Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700065I17Rik	1.49256	0.001	0.001	0.001	0.001	0.001	0.001
1700065J11Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700065J18Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700065O20Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700066B17Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700066B19Rik	0.001	0.0607002	0.0783826	0.001	0.001	0.001	0.001
1700066J24Rik	1.98415	1.03834	0.678567	1.40936	1.06201	3.33688	0.11631
1700066M21Rik	1.53348	5.2975	0.999643	1.9608	6.02529	3.96196	4.75173
1700066N21Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700066O22Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700067G17Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700067K01Rik	0.001	0.001	0.001	0.138293	0.001	0.001	0.001
1700067P10Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700069L16Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700069P05Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700071K01Rik	0.001	0.001	0.105263	0.001	0.001	0.001	0.0362374
1700071M16Rik	0.001	0.17783	0.001	0.154854	0.207979	0.333094	0.0542014
1700072B07Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700072O05Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700073E17Rik	0.001	0.001	0.0206597	0.001	0.001	0.001	0.001
1700074H08Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700074P13Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700080E11Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700080N15Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700080O16Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700081H04Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700081H22Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700084C01Rik	0.757114	0.001	0.001	0.001	0.0650261	0.001	0.397364
1700084E18Rik	0.001	1.03788	0.344494	0.001	0.001	0.897288	0.467178
1700084F23Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700084J12Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700085B03Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700085C21Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700086L19Rik	2.38514	8.21	1.45108	2.72631	5.92132	4.40683	2.67619
1700086O06Rik	0.001	1.53799	1.56188	1.19785	0.943508	1.11091	1.09474
1700088E04Rik	3.65616	3.64465	3.50246	4.55203	4.49229	4.93381	1.28012
1700091E21Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700091H14Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.0517779
1700092C02Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700092C10Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700092E19Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700092K14Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700092M07Rik	0.001	0.645686	0.001	0.001	0.001	0.001	0.873894
1700093K21Rik	0.001	0.675842	0.001	0.001	0.197615	0.317162	0.906986
1700094D03Rik	1.94075	0.629786	0.187533	0.431934	1.10577	0.796522	1.35153
1700094J05Rik	0.867448	0.339942	0.386652	0.152837	0.198797	0.001	0.988456
1700094M24Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700095A21Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700095B10Rik	0.001	0.160391	0.0585577	0.001	0.001	0.001	0.001
1700095B22Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700096J18Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700096K18Rik	1.4097	0.551878	0.428875	0.593017	0.452007	0.420427	2.71276
1700097N02Rik	0.882674	0.001	0.001	0.001	0.001	0.001	0.001
1700100L14Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700101E01Rik	0.001	0.001	0.0600167	0.166087	0.001	0.001	0.0825642
1700101I11Rik	0.001	0.220214	0.001	0.001	0.514954	0.408252	0.001
1700101O22Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700102H20Rik	0.001	0.001	0.587212	0.001	0.001	0.001	5.82311
1700102P08Rik	0.387151	0.001	0.0984691	0.272415	0.709663	0.285927	0.542616
1700104A03Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700105P06Rik	0.001	0.001	0.355164	0.328167	0.001	0.001	0.001
1700106J16Rik	0.001	0.001	0.130692	0.001	0.001	0.001	0.001
1700108F19Rik	0.001	0.001	0.196264	0.001	0.001	0.001	0.179872
1700108J01Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700109F18Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.200946
1700109G14Rik	0.189487	0.001	0.001	0.001	0.001	0.001	0.001
1700109G15Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700109H08Rik	0.001	0.512624	0.001	0.001	0.299613	0.001	1.03353
1700109I08Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700110C19Rik	0.001	0.001	0.0826758	0.001	0.147944	0.001	0.001
1700110I01Rik	0.0261954	0.001	0.001	0.001	0.0539853	0.001	0.0549571
1700110I01Rik	0.0261954	0.001	0.001	0.001	0.0539853	0.001	0.0549571
1700110I01Rik	0.0261954	0.001	0.001	0.001	0.0539853	0.001	0.0549571
1700110K17Rik	0.001	0.001	0.0848209	0.001	0.303432	0.001	0.001
1700110M21Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700111N16Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700112E06Rik	4.34899	0.757725	0.369799	1.19398	0.996883	2.12292	4.2385
1700112H15Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700112J05Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700113A16Rik	4.85187	11.0632	4.88813	8.08433	9.90655	8.42874	24.437
1700113H08Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700119H24Rik	0.001	0.001	0.001	0.303732	0.001	0.001	0.001
1700120C14Rik	0.001	1.24637	1.2488	0.001	0.363371	2.10643	0.001
1700120E14Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700120G07Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700120K04Rik	1.25903	0.74275	1.34397	0.338713	1.08447	1.32836	0.333465
1700121L16Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700121N20Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700122O11Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700123I01Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700123K08Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700123L14Rik	0.0785353	0.0922079	0.059648	0.0824631	0.107901	0.001	0.123573
1700123M08Rik	0.267191	1.25623	0.611878	0.846425	1.37756	1.18254	1.12366
1700123O12Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700123O20Rik	6.72954	14.7298	13.4064	15.5173	13.5302	16.7294	14.3707
1700123O21Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700125G02Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700125G22Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700125H03Rik	0.001	0.001	0.001	0.001	0.171733	0.001	0.001
1700125H20Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700126H18Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700128A07Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700128F08Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1700129C05Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1810006J02Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1810007C17Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1810007D17Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1810007I06Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1810008I18Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1810009A15Rik	28.3826	112.858	108.019	95.692	39.8184	66.8931	45.9886
1810009J06Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1810010D01Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1810010H24Rik	0.515653	0.001	0.245908	0.136061	0.265841	0.856902	0.609791
1810011H11Rik	1.19945	0.001	0.001	0.388064	0.253573	2.06475	3.82516
1810011O10Rik	89.9833	90.272	39.3277	54.4395	128.572	128.762	25.5769
1810012K16Rik	0.001	0.001	0.001	0.001	0.21746	0.001	0.001
1810013A23Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1810013D10Rik	15.8474	39.5975	54.9387	38.3695	27.0318	37.2407	12.8265
1810013L24Rik	24.0499	17.3403	8.07398	10.8813	19.7668	13.6835	17.651
1810014B01Rik	3.98362	2.14389	1.2927	1.04619	1.68194	1.48955	3.26525
1810018F18Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1810019D21Rik	0.398106	0.001	0.0378664	0.001	0.0683851	0.001	0.001
1810019J16Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1810020O05Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1810021B22Rik	0.001	0.001	0.0942537	0.261086	0.504794	2.10087	0.516344
1810022K09Rik	83.6247	236.489	68.4079	147.385	173.347	190.745	557.764
1810024B03Rik	0.001	0.257272	0.001	0.001	0.0752464	0.243884	0.001
1810026B05Rik	8.58014	1.3634	0.50448	0.696049	3.48485	4.79017	13.1629
1810026J23Rik	5.43942	10.5885	14.6073	10.957	13.6391	14.5426	7.91234
1810030O07Rik	12.1404	16.9299	10.1173	14.3688	22.5771	20.3704	12.1277
1810032O08Rik	13.9279	11.7934	6.19987	6.66703	8.86065	12.7123	9.07209
1810033B17Rik	6.60105	0.146367	0.001	0.394185	2.14021	1.65773	0.654486
1810034E14Rik	0.221423	0.953139	1.06463	0.774617	0.811194	0.830026	1.33529
1810035I16Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1810037I17Rik	37.9606	48.8164	36.6104	51.2793	37.6207	62.1004	115.047
1810041L15Rik	0.021075	0.741462	1.1783	0.945994	0.766761	1.34669	1.58797
1810043G02Rik	4.89134	4.90929	9.79714	8.86402	5.4738	7.4422	3.10343
1810043H04Rik	5.76854	15.3297	32.6088	30.7987	5.22072	5.26408	5.16683
1810044D09Rik	0.001	6.98028	4.89914	4.79648	1.78279	3.84302	1.56874
1810046K07Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1810053B23Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
1810055G02Rik	37.1627	18.9208	22.1147	24.6634	18.9999	23.2926	21.6623
1810058I24Rik	13.4019	33.1533	47.8532	45.0549	34.526	42.8607	46.2361
1810062G17Rik	1.61074	0.757725	0.924497	1.53511	1.43994	0.707641	0.67816
1810062O18Rik	0.001	0.240703	0.157121	0.435035	0.140698	0.888066	2.37189
1810064F22Rik	0.001	0.001	0.001	0.0197659	0.001	0.001	0.0593186
1810065E05Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2010001E11Rik	0.001	0.001	0.108116	0.0597742	0.23509	0.001	0.001
2010001M06Rik	0.001	0.001	0.276028	0.382783	0.001	2.96011	2.44354
2010002M12Rik	0.0378425	0.377351	0.0572702	0.0395706	0.285812	0.472785	0.217963
2010003K11Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.0631684
2010003O02Rik	16.5761	5.99878	11.9043	12.8877	7.98789	17.9593	94.3596
2010005H15Rik	0.001	0.001	0.001	0.705776	0.789978	0.344404	0.001
2010009K17Rik	0.001	0.001	0.001	0.315872	0.001	0.001	0.001
2010010A06Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2010012O05Rik	7.99765	4.72855	3.94392	3.65526	5.65797	5.023	5.64122
2010015L04Rik	3.8139	1.38511	1.03295	2.55303	1.63334	2.2631	1.08431
2010016I18Rik	0.173332	0.001	0.001	0.001	0.001	0.001	0.001
2010106C02Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2010106E10Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2010107E04Rik	80.5182	632.237	449.153	595.653	457.315	500.558	958.072
2010107G12Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2010107G23Rik	0.001	0.0905646	0.001	0.323937	0.105979	0.001	0.001
2010109A12Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2010109I03Rik	0.001	0.001	0.0266309	0.001	0.001	0.158004	0.00459955
2010111I01Rik	8.51091	10.8763	9.72727	8.67091	9.12585	9.95887	11.074
2010204K13Rik	4.34252	23.6686	28.1715	25.077	7.25684	13.7471	9.65892
2010300C02Rik	0.001	0.0338694	0.0109162	0.001	0.001	0.0657565	0.001
2010308F09Rik	0.001	0.001	0.301456	0.001	0.001	0.001	0.001
2010310C07Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2010315B03Rik	4.64157	0.867217	0.200129	0.67055	2.74189	2.7892	4.88274
2010320M18Rik	8.6763	4.86342	7.38213	8.35188	3.55345	8.06975	4.03017
2200002D01Rik	2.77714	0.409883	0.675815	0.374845	0.717969	2.17957	7.7342
2200002J24Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2210010C04Rik	0.733955	0.001	0.001	0.001	0.001	0.138043	0.320565
2210013O21Rik	8.34024	18.1914	14.9102	19.1607	24.2594	22.0624	24.4284
2210015D19Rik	4.97771	5.25073	4.72299	5.22326	5.45089	6.00622	2.61008
2210016F16Rik	8.92863	11.5985	15.7813	12.0133	9.41554	12.7007	18.4679
2210016L21Rik	19.6287	14.4725	25.3958	17.5872	13.9906	16.7672	11.6765
2210018M11Rik	11.7399	8.04828	4.7605	5.22955	9.81036	8.16483	14.5978
2210019I11Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2210039B01Rik	6.54013	1.45666	0.630855	1.45452	1.75112	2.13047	3.07666
2210404J11Rik	3.50202	3.69422	3.75156	2.20453	5.59079	4.6293	4.54111
2210404O07Rik	0.871958	0.001	0.112566	0.001	0.400426	0.61711	1.07661
2210404O09Rik	0.735268	1.58779	0.0891897	0.616392	1.17154	1.35058	2.08591
2210407C18Rik	0.672867	0.001	0.001	0.001	0.001	0.001	1.15122
2210408F21Rik	1.22753	0.65097	0.296175	0.273429	0.190141	0.457146	2.84579
2210408I21Rik	2.04264	1.39472	0.164012	0.649211	1.7306	2.06649	2.15611
2210409D07Rik	0.001	0.001	0.316008	0.001	0.001	0.001	0.001
2210409E12Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2210414B05Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2210416O15Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2210417A02Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.327443
2210417K05Rik	0.303738	1.07485	0.94223	1.30589	0.418532	0.642732	0.804088
2210420H20Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2300002M23Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2300003K06Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2300005B03Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2300009A05Rik	5.23427	13.315	13.424	10.9233	5.31231	5.28479	19.6669
2310001H17Rik	3.00992	1.3944	1.40179	2.2221	4.81313	3.77136	8.13567
2310001K24Rik	0.001	0.001	0.157461	0.001	0.001	0.001	0.001
2310002D06Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.73446
2310002F09Rik	0.253242	0.001	0.0575549	0.001	0.001	0.001	0.185739
2310002J15Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2310002L09Rik	0.303234	0.001	0.001	0.001	0.207291	0.001	0.143606
2310003H01Rik	4.06275	4.71918	13.2434	8.54069	3.09341	4.10909	1.17961
2310005A03Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2310005E17Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2310005G13Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2310007B03Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2310007L24Rik	0.001	0.001	0.001	0.001	0.001	0.41868	0.001
2310008H04Rik	12.7109	7.15776	3.65536	8.46669	10.5805	10.0356	7.67997
2310008H09Rik	2.06616	12.719	9.10669	7.06948	11.1383	9.04629	8.65079
2310008N11Rik	0.001	1.05623	0.001	0.001	0.001	0.001	1.1061
2310009A05Rik	13.7821	17.564	17.8193	18.0446	13.2552	15.8779	63.9183
2310009B15Rik	4.40193	14.1894	18.5305	15.4391	5.45822	5.60363	50.3196
2310010J17Rik	1.09375	3.24304	1.51867	4.82041	3.32082	5.4513	15.8022
2310010M20Rik	0.633578	0.001	0.0499926	0.001	0.150357	0.001	0.122081
2310011J03Rik	5.41605	15.7558	22.1686	18.4232	8.10778	15.4245	1.52648
2310014F07Rik	0.001	0.148351	0.001	0.133195	0.001	0.001	0.001
2310014L17Rik	0.118169	0.554531	0.253386	0.308963	0.513871	0.626062	0.495033
2310015A10Rik	2.30462	0.759262	0.724198	0.865415	1.93767	1.71146	1.12482
2310015B20Rik	57.7728	9.04441	5.16511	11.5611	16.4194	29.6487	60.5975
2310015D24Rik	0.001	0.001	0.001	0.001	0.0302034	0.001	0.001
2310016D03Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2310020H05Rik	0.001	0.001	0.001	0.001	0.149002	0.001	0.001
2310022A10Rik	8.68313	22.9898	29.8064	14.129	9.42319	14.7944	8.011
2310022B05Rik	7.70788	29.3429	41.0633	27.6876	23.101	35.9736	28.3534
2310030A07Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2310030G06Rik	2.0145	0.788934	0.639459	0.707496	1.30753	2.49117	2.939
2310033P09Rik	9.18561	7.3702	13.1425	7.08156	6.31276	7.23085	9.23702
2310034C09Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2310034G01Rik	0.577476	1.13262	0.59095	0.204501	0.132422	0.001	0.91293
2310034O05Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2310035C23Rik	5.54228	6.74802	2.18283	3.41933	7.74755	6.06655	5.84543
2310036O22Rik	61.6344	68.0215	187.288	83.3262	59.0905	97.1682	98.8935
2310039H08Rik	5.32393	8.35439	31.7946	14.8806	4.74799	10.7248	19.1229
2310039L15Rik	0.876696	1.37723	0.289926	0.267719	1.63822	1.25387	0.363869
2310040G24Rik	2.16205	0.231312	0.627614	0.664956	0.270433	1.30655	2.78327
2310042D19Rik	0.494152	0.23186	0.199336	0.137723	0.452357	0.299737	0.0862309
2310042E22Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2310043L19Rik	0.001	2.37968	1.20992	1.43604	0.154531	1.45498	4.5023
2310043O21Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2310044G17Rik	2.77019	7.36989	4.86437	4.99953	6.99463	5.81454	5.87792
2310045N01Rik	13.4379	14.5476	26.0874	23.8019	10.3876	17.542	10.0061
2310047M10Rik	11.3664	5.19894	7.03216	7.2814	3.65037	4.81415	2.55446
2310050B05Rik	0.001	1.78758	2.12477	0.001	0.001	0.001	0.001
2310050C09Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2310057J18Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2310057M21Rik	3.60032	7.61967	6.06328	6.37057	3.60765	3.99867	5.87698
2310057N15Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2310061I04Rik	9.30622	19.8916	33.9119	13.9401	13.793	12.4781	8.30337
2310061J03Rik	1.11959	0.836899	1.66556	0.85701	0.839276	1.59027	2.56486
2310061N02Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2310065F04Rik	0.001	0.001	0.0358175	0.001	0.001	0.001	0.001
2310067B10Rik	3.18598	6.38462	9.35711	7.41406	4.68433	4.97526	3.97801
2310068J16Rik	0.001	0.001	0.720686	0.132915	0.001	0.001	0.264798
2310069B03Rik	0.001	0.001	0.001	0.001	0.001	0.163186	0.0380313
2310069G16Rik	0.001	0.405302	0.197962	0.001	0.001	0.001	0.001
2310079G19Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2310081J21Rik	1.26559	0.0622206	0.368505	0.001	0.654087	1.40146	0.670453
2310081J21Rik	1.26559	0.0622206	0.368505	0.001	0.654087	1.26799	0.670453
2410002F23Rik	25.0139	19.8347	28.4661	22.256	22.7555	26.0874	15.3102
2410003L11Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2410004B18Rik	6.82939	16.9322	10.4406	10.2058	13.3722	18.3248	16.0092
2410004I01Rik	0.914273	0.001	0.001	0.001	0.104774	1.00651	0.160331
2410004N09Rik	51.9022	21.9859	24.3907	16.7977	25.0519	39.9521	65.4876
2410004P03Rik	0.001	0.260582	0.0863659	0.318398	0.104168	0.001	0.001
2410006H16Rik	222.612	102.052	79.4446	137.127	128.775	143.642	113.686
2410007B07Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2410012E07Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2410012M07Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2410015M20Rik	20.3122	76.9854	74.4354	97.214	60.3735	81.6258	10.9227
2410016O06Rik	1.05378	4.49102	8.02868	5.92607	3.19947	3.63581	0.929973
2410017I17Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2410018L13Rik	0.001	0.950773	0.936104	0.374701	1.47952	1.08546	2.88079
2410018M08Rik	3.38102	17.0298	21.4378	21.0979	8.80514	12.1617	3.67902
2410021H03Rik	0.20077	0.001	0.001	0.001	0.001	0.001	0.21167
2410057H14Rik	0.001	0.001	0.108561	0.001	0.001	0.001	0.148407
2410066E13Rik	6.33268	0.550749	0.920346	0.738795	1.66491	2.28321	1.84522
2410076I21Rik	0.001	0.001	0.256193	0.354528	0.001	0.001	0.0880639
2410088K16Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2410089E03Rik	4.94404	4.26492	2.48817	3.06913	5.32458	3.98621	4.48239
2410114N07Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2410124H12Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2410127L17Rik	14.2908	25.3808	4.44462	10.6446	21.5676	14.989	18.1021
2410131K14Rik	3.81649	5.38517	6.38507	5.00643	4.64441	5.03338	3.16334
2410137F16Rik	0.001	0.001	0.001	0.001	0.104159	0.001	0.0397165
2410137M14Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2410141K09Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2500004C02Rik	0.557895	1.63726	0.820307	1.02423	1.58073	1.2562	3.21756
2510002D24Rik	6.89043	5.30862	4.69043	3.92786	2.56181	3.01637	3.55978
2510003D18Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2510003E04Rik	17.2012	13.2927	10.4505	11.1486	12.0287	12.5765	13.4908
2510009E07Rik	9.84335	7.10861	3.05995	4.45576	10.3691	11.7195	19.0697
2510039O18Rik	5.04665	16.7684	24.4412	23.6955	10.9794	14.8538	6.34936
2510049J12Rik	0.152902	0.001	0.001	0.001	0.0350003	0.001	0.186911
2600006L11Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2610001J05Rik	4.72082	32.6468	17.6116	27.4046	26.7025	23.8905	19.8043
2610002J02Rik	12.4226	15.3769	25.2011	22.335	13.3637	21.9105	12.5331
2610002M06Rik	2.69096	3.03057	0.976245	2.27406	4.5155	4.14249	5.48699
2610005L07Rik	30.0663	7.31324	2.57004	4.36912	14.3624	13.547	18.5709
2610008E11Rik	7.21457	2.06312	0.214151	0.809853	4.33906	4.95456	6.56968
2610015P09Rik	2.2984	0.939574	0.711288	0.946489	1.67368	1.82093	2.73483
2610016A17Rik	2.29967	3.17047	4.04309	3.739	4.23007	3.17966	3.86915
2610017I09Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2610018G03Rik	3.88039	0.849196	0.224523	0.827626	0.948643	0.593009	0.206864
2610019E17Rik	20.0895	27.0193	13.1839	15.7677	27.8487	32.4231	47.3071
2610019F03Rik	0.0526474	0.308904	0.199458	0.0551346	0.144619	0.001	0.0551674
2610020C07Rik	0.121469	0.712825	0.230266	0.190969	0.79254	1.37093	1.59157
2610020H08Rik	0.26237	1.85691	1.1368	1.45277	3.16676	3.28466	2.24272
2610027K06Rik	0.50376	0.262753	0.424246	0.469101	0.115321	0.253023	0.322633
2610028E06Rik	0.001	0.0420585	0.001	0.001	0.001	0.001	0.001
2610028H24Rik	0.001	0.001	0.0574036	0.001	0.001	0.001	0.001
2610034B18Rik	10.4817	22.4246	34.3326	37.7884	22.7481	27.4516	11.74
2610034M16Rik	0.332425	0.001	0.0114259	0.001	0.001	0.001	0.001
2610035D17Rik	2.80018	0.505727	0.463237	2.03414	1.33161	2.42366	1.7318
2610035F20Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2610037D02Rik	0.001	0.0204961	0.001	0.0547944	0.0239923	0.001	0.0365906
2610044O15Rik8	3.78576	3.57855	0.631961	1.55345	4.37746	4.13257	5.35447
2610100L16Rik	0.001	0.001	0.001	0.001	0.001	0.001	0.001
2610203C20Rik	5.91725	2.47139	1.06366	1.57506	7.57592	3.40568	3.96685
2610203C22Rik	0.001	0.001	0.127536	0.001	0.230104	0.24845	0.351703
2610204G22Rik	0.001	0.175419	0.448192	0.001	0.592048	0.501573	1.47407
2610206C17Rik	0.001	0.0913789	0.001	0.001	0.001	0.17486	0.0408201
2610301B20Rik	9.34866	8.2839	3.84997	4.93224	13.1817	13.4116	12.0714
2610301G19Rik	7.39268	18.5483	21.7601	19.3901	15.2974	16.2649	3.97784
2610305D13Rik	1.2499	0.0592593	0.001	0.0264376	0.222528	0.228629	0.231496
2610306M01Rik	2.21556	2.27887	1.95637	2.3407	2.37989	4.28434	2.69387
2610307P16Rik	14.3095	0.789441	0.313666	1.37544	4.15573	3.54913	5.10935
